Index,X,Y,OBJECTID,Geocode_Address,OccurredFrom_Date_Year,OccurredFrom_Date_Month,OccurredFrom_Time,OccurredFrom_Timestamp,OccurredThrough_Date_Year,OccurredThrough_Date_Month,OccurredThrough_Time,OccurredThrough_Timestamp,Statute_Category,Statute_Description,Statute_CrimeCategory,Weapon_Description,Larceny_Type,Location_Type,Latitude,Longitude
4387,-77.63282364879329,43.171449672206,35197,"41 Backus St, Rochester, NY, 14613",2016,11,1830,2016-11-02T18:30:00.000Z,2016,11,2030,2016-11-03T20:30:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Other Outside Location,43.1714347,-77.6329457
4388,-77.63282364879329,43.171449672206,35198,"41 Backus St, Rochester, NY, 14613",2016,10,1900,2016-10-29T19:00:00.000Z,2016,10,2100,2016-10-29T21:00:00.000Z,F,Grand Larceny 4th: Credit Card                              ,6,* No Weapon Specified *,Theft from Building,Other Public Access Building,43.1714347,-77.6329457
4389,-77.63059731575521,43.1589202122447,35222,"50 Walnut St, Rochester, NY, 14611",2016,1,2300,2016-01-01T23:00:00.000Z,2016,1,730,2016-01-02T07:30:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,Theft from Motor Vehicle,Other Outside Location,43.1589294,-77.63058989999999
4390,-77.6308478312196,43.1844698225556,35231,"1040 Lake Ave, Rochester, NY, 14613",2016,7,1021,2016-07-18T10:21:00.000Z,2016,7,1843,2016-07-25T18:43:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,Theft from Building,Multiple Dwelling,43.1845331,-77.6306571
4391,-77.6466517913083,43.1576230225782,35250,"366 Hague St, Rochester, NY, 14611",2016,10,300,2016-10-17T03:00:00.000Z,2016,10,1020,2016-10-17T10:20:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,Theft from Building,Multiple Dwelling,43.157621,-77.646602
4392,-77.6384272417633,43.148295899104205,35258,"63 Ardmore St, Rochester, NY, 14611",2016,4,1309,2016-04-12T13:09:00.000Z,2016,4,1309,2016-04-12T13:09:00.000Z,M,Menacing 2nd: Weapon                                        ,4,Shotgun,* No Larceny Type Specified *,Other Residential,43.1482979,-77.63842129999999
4393,-77.640966147243,43.124395769786,35270,"1339 Genesee St, Rochester, NY, 14611",2016,12,1200,2016-12-15T12:00:00.000Z,2016,12,1700,2016-12-28T17:00:00.000Z,F,Burglary 2nd: Illegal Entry: Dwelling                       ,5,* No Weapon Specified *,* No Larceny Type Specified *,Multiple Dwelling,43.124424,-77.641014
4394,-77.62261234362909,43.141022128713,35273,"27 Day Pl, Rochester, NY, 14608",2016,12,1530,2016-12-29T15:30:00.000Z,2016,12,32,2016-12-30T00:32:00.000Z,F,Burglary 2nd: Illegal Entry: Dwelling                       ,5,* No Weapon Specified *,* No Larceny Type Specified *,Single Family Home,43.1410224,-77.6226257
4395,-77.62261234362909,43.141022128713,35274,"27 Day Pl, Rochester, NY, 14608",2016,8,1200,2016-08-29T12:00:00.000Z,2016,9,1200,2016-09-05T12:00:00.000Z,F,Burglary 2nd: Illegal Entry: Dwelling                       ,5,* No Weapon Specified *,* No Larceny Type Specified *,Multiple Dwelling,43.1410224,-77.6226257
4396,-77.6421817495147,43.1828843509116,35281,"370 Lake View Park, Rochester, NY, 14613",2016,9,1200,2016-09-14T12:00:00.000Z,2016,9,0,2016-09-23T00:00:00.000Z,F,Burglary 2nd: Illegal Entry: Dwelling                       ,5,* No Weapon Specified *,* No Larceny Type Specified *,Single Family Home,43.1829279,-77.642147
4397,-77.6484584033504,43.1674664979659,35282,"134 Burrows St, Rochester, NY, 14606",2016,4,2100,2016-04-16T21:00:00.000Z,2016,4,925,2016-04-17T09:25:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,Theft from Motor Vehicle,Other Outside Location,43.1674589,-77.64839429999999
4398,-77.58124508454121,43.1708525041899,35299,"469 Bay St, Rochester, NY, 14609",2016,5,1600,2016-05-01T16:00:00.000Z,2016,6,1500,2016-06-03T15:00:00.000Z,F,Grand Larceny 4th: Value Property Greater Than $1000        ,6,* No Weapon Specified *,All Other Larcenies,Single Family Home,43.1709089,-77.58121179999999
4399,-77.627535719381,43.141832013632204,35304,"258 Columbia Ave, Rochester, NY, 14608",2016,1,1200,2016-01-24T12:00:00.000Z,2016,1,2011,2016-01-24T20:11:00.000Z,F,Burglary 3rd: Illegal Entry with Intent to Commit a Crime   ,5,* No Weapon Specified *,* No Larceny Type Specified *,Garage/Shed,43.1418109,-77.62754679999999
4400,-77.6282856755431,43.140058164647705,35334,"324 Flint St, Rochester, NY, 14608",2016,10,1100,2016-10-08T11:00:00.000Z,2016,10,1200,2016-10-09T12:00:00.000Z,F,Burglary 2nd: Illegal Entry: Dwelling                       ,5,* No Weapon Specified *,* No Larceny Type Specified *,Single Family Home,43.1400238,-77.6282628
4401,-77.61661648090771,43.14611356982579,35342,"49 Glasgow St, Rochester, NY, 14608",2016,11,1635,2016-11-29T16:35:00.000Z,2016,11,1900,2016-11-29T19:00:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,Theft from Motor Vehicle,Parking Lot,43.146068,-77.6168039
4402,-77.6482847106616,43.1402996391556,35353,"291 Post Ave, Rochester, NY, 14619",2016,5,1150,2016-05-20T11:50:00.000Z,2016,5,1202,2016-05-20T12:02:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Street,43.1402711,-77.6482656
4403,-77.5767670845547,43.1620649468462,35357,"7 Beechwood St, Rochester, NY, 14609",2016,7,1410,2016-07-31T14:10:00.000Z,2016,7,1419,2016-07-31T14:19:00.000Z,M,Menacing 2nd: Weapon                                        ,4,Shotgun,* No Larceny Type Specified *,Multiple Dwelling,43.1620285,-77.576708
4404,-77.59144567126009,43.168338699272205,35364,"20 Vetter St, Rochester, NY, 14605",2016,11,100,2016-11-10T01:00:00.000Z,2016,11,500,2016-11-10T05:00:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,Theft from Motor Vehicle,Street,43.1683269,-77.59146989999999
4405,-77.63410870333071,43.1390657539598,35369,"180 Shelter St, Rochester, NY, 14611",2016,6,1600,2016-06-26T16:00:00.000Z,2016,6,1610,2016-06-26T16:10:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Single Family Home,43.1390448,-77.6341477
4406,-77.5595350493468,43.169260399415904,35377,"835 Merchants Rd, Rochester, NY, 14609",2016,10,1330,2016-10-08T13:30:00.000Z,2016,10,320,2016-10-09T03:20:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Other Outside Location,43.1693202,-77.5592999
4407,-77.6119230022562,43.116271610333605,35398,"118 Green Knolls Dr, Rochester, NY, 14620",2016,3,2054,2016-03-13T20:54:00.000Z,2016,3,2054,2016-03-13T20:54:00.000Z,F,Assault 2nd: With Intent To Cause Serious Physical Injury   ,4,Knife/Cutting Instrument,* No Larceny Type Specified *,Multiple Dwelling,43.1159317,-77.6149772
4408,-77.636150978358,43.193644618065996,35417,"245 Ridgeway Ave, Rochester, NY, 14615",2016,10,0,2016-10-23T00:00:00.000Z,2016,10,54,2016-10-23T00:54:00.000Z,F,Assault 2nd: Intent To Cause Physical Injury with Weapon/Ins,4,Knife/Cutting Instrument,* No Larceny Type Specified *,Single Family Home,43.193512,-77.636138
4409,-77.6053212677162,43.182275637033904,35420,"31 Laser St, Rochester, NY, 14621",2016,3,1243,2016-03-09T12:43:00.000Z,2016,3,1243,2016-03-09T12:43:00.000Z,F,Assault 2nd: With Intent To Cause Serious Physical Injury   ,4,Semiautomatic Handgun,* No Larceny Type Specified *,Street,43.1822588,-77.6053022
4410,-77.5954325667135,43.1714441807551,35425,"252 Merrimac St, Rochester, NY, 14605",2016,3,2300,2016-03-08T23:00:00.000Z,2016,3,1100,2016-03-09T11:00:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,Theft from Motor Vehicle,Parking Lot,43.1715036,-77.5953004
4411,-77.57806396486829,43.1709262924663,35432,"581 Bay St, Rochester, NY, 14609",2016,6,2345,2016-06-14T23:45:00.000Z,2016,6,2345,2016-06-14T23:45:00.000Z,F,Robbery 2nd: Aided By Another                               ,3,Personal Weapons,* No Larceny Type Specified *,Street,43.1709154,-77.5780389
4412,-77.5953483141392,43.136611729379794,35434,"18 Bly St, Rochester, NY, 14620",2016,1,1730,2016-01-10T17:30:00.000Z,2016,1,620,2016-01-11T06:20:00.000Z,F,Grand Larceny 4th: Motor Vehicle Value Exceeds $100         ,7,* No Weapon Specified *,Motor Vehicle Theft,Parking Lot,43.1366131,-77.5953534
4413,-77.64839847122501,43.130921207158394,35451,"483 Brooks Ave, Rochester, NY, 14619",2016,11,2230,2016-11-22T22:30:00.000Z,2016,11,2230,2016-11-22T22:30:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,Theft from Motor Vehicle,Parking Lot,43.1307732,-77.6485323
4414,-77.64839847122501,43.130921207158394,35452,"483 Brooks Ave, Rochester, NY, 14619",2016,4,1948,2016-04-09T19:48:00.000Z,2016,4,1948,2016-04-09T19:48:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Multiple Dwelling,43.1307732,-77.6485323
4415,-77.62987225493791,43.160708209918795,35470,"578 Smith St, Rochester, NY, 14608",2016,1,2115,2016-01-23T21:15:00.000Z,2016,1,2115,2016-01-23T21:15:00.000Z,F,Robbery 1st: Use/Threatens Use of Dangerous Instrument      ,3,Semiautomatic Handgun,* No Larceny Type Specified *,Street,43.1608065,-77.6298515
4416,-77.6211983314128,43.14840019425429,35480,"248 Van Auker St, Rochester, NY, 14608",2016,7,900,2016-07-12T09:00:00.000Z,2016,7,1300,2016-07-12T13:00:00.000Z,F,Burglary 2nd: Illegal Entry: Dwelling                       ,5,* No Weapon Specified *,* No Larceny Type Specified *,Multiple Dwelling,43.1483961,-77.6212745
4417,-77.6016902081401,43.1560958499544,35481,"28 Lawn St, Rochester, NY, 14607",2016,6,2015,2016-06-10T20:15:00.000Z,2016,6,2100,2016-06-10T21:00:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Parking Lot,43.1558673,-77.6008281
4418,-77.5956636848599,43.16293553435371,35516,"99 Woodward St, Rochester, NY, 14605",2016,5,2357,2016-05-02T23:57:00.000Z,2016,5,2357,2016-05-02T23:57:00.000Z,F,Robbery 1st: Forcible Theft Armed With a Deadly Weapon      ,3,Firearm,* No Larceny Type Specified *,Street,43.16287639999999,-77.5956556
4419,-77.5956636848599,43.16293553435371,35517,"99 Woodward St, Rochester, NY, 14605",2016,2,800,2016-02-01T08:00:00.000Z,2016,2,2200,2016-02-26T22:00:00.000Z,F,Burglary 3rd: Illegal Entry with Intent to Commit a Crime   ,5,* No Weapon Specified *,* No Larceny Type Specified *,Garage/Shed,43.16287639999999,-77.5956556
4420,-77.5827247829688,43.1564686271565,35520,"22 Delaware St, Rochester, NY, 14607",2016,3,1200,2016-03-17T12:00:00.000Z,2016,3,1300,2016-03-25T13:00:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Other Outside Location,43.1564765,-77.58268799999999
4421,-77.6047730164372,43.1430146016892,35529,"645 South Ave, Rochester, NY, 14620",2016,11,1715,2016-11-08T17:15:00.000Z,2016,11,805,2016-11-09T08:05:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,Theft from Motor Vehicle,Street,43.142979,-77.6046447
4422,-77.6499258861312,43.134091316751004,35533,"95 Enterprise St, Rochester, NY, 14619",2016,10,1439,2016-10-07T14:39:00.000Z,2016,10,1439,2016-10-07T14:39:00.000Z,M,Menacing 2nd: Weapon                                        ,4,"Revolver, Derringer, or Single-shot Pistol",* No Larceny Type Specified *,Multiple Dwelling,43.1340718,-77.6499408
4423,-77.6499258861312,43.134091316751004,35534,"95 Enterprise St, Rochester, NY, 14619",2016,6,400,2016-06-12T04:00:00.000Z,2016,6,1600,2016-06-12T16:00:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,Theft from Motor Vehicle,Street,43.1340718,-77.6499408
4424,-77.5666725119207,43.1487032202614,35557,"1400 East Ave, Rochester, NY, 14610",2016,8,1830,2016-08-26T18:30:00.000Z,2016,8,1915,2016-08-27T19:15:00.000Z,F,Grand Larceny 3rd                                           ,6,* No Weapon Specified *,All Other Larcenies,Garage/Shed,43.1490455,-77.56650929999999
4425,-77.632784972566,43.174839026754704,35565,"143 Ravine Ave, Rochester, NY, 14613",2016,11,415,2016-11-08T04:15:00.000Z,2016,11,645,2016-11-08T06:45:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,Theft from Motor Vehicle,Parking Lot,43.17483070000001,-77.6327912
4426,-77.64750852084741,43.171470081427096,35601,"155 Villa St, Rochester, NY, 14606",2016,11,2300,2016-11-07T23:00:00.000Z,2016,11,800,2016-11-08T08:00:00.000Z,M,Auto Stripping 3rd: Other Than Abandoned Vehicle            ,6,* No Weapon Specified *,Motor Vehicle Theft,Street,43.1714468,-77.64747729999999
4427,-77.61877271810441,43.24436941555079,35605,"4045 Lake Ave, Rochester, NY, 14612",2016,3,1750,2016-03-23T17:50:00.000Z,2016,3,1750,2016-03-23T17:50:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Multiple Dwelling,43.2443463,-77.6187748
4428,-77.6474389508078,43.1770887977112,35613,"644 Glenwood Ave, Rochester, NY, 14613",2016,10,2330,2016-10-15T23:30:00.000Z,2016,10,2345,2016-10-15T23:45:00.000Z,F,Burglary 2nd: Illegal Entry: Dwelling                       ,5,* No Weapon Specified *,* No Larceny Type Specified *,Single Family Home,43.177162,-77.64741599999999
4429,-77.6474389508078,43.1770887977112,35614,"644 Glenwood Ave, Rochester, NY, 14613",2016,6,400,2016-06-23T04:00:00.000Z,2016,6,859,2016-06-23T08:59:00.000Z,F,Burglary 2nd: Illegal Entry: Dwelling                       ,5,* No Weapon Specified *,* No Larceny Type Specified *,Single Family Home,43.177162,-77.64741599999999
4430,-77.6315957242172,43.1581842662222,35617,"195 Orange St, Rochester, NY, 14611",2016,11,1200,2016-11-08T12:00:00.000Z,2016,11,920,2016-11-09T09:20:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Street,43.1581712,-77.6315857
4431,-77.592268995127,43.1692607472788,35624,"115 Central Park, Rochester, NY, 14605",2016,9,630,2016-09-26T06:30:00.000Z,2016,9,630,2016-09-26T06:30:00.000Z,F,Grand Larceny 4th: Motor Vehicle Value Exceeds $100         ,7,* No Weapon Specified *,Motor Vehicle Theft,Other Outside Location,43.1694221,-77.592209
4432,-77.59260877306991,43.144005650456,35634,"460 Pearl St, Rochester, NY, 14607",2016,9,1,2016-09-22T00:01:00.000Z,2016,10,2156,2016-10-05T21:56:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Multiple Dwelling,43.143648,-77.59284509999999
4433,-77.5932233240671,43.164323324664295,35635,"176 Lewis St, Rochester, NY, 14605",2016,9,100,2016-09-02T01:00:00.000Z,2016,9,136,2016-09-02T01:36:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Yard,43.1643425,-77.5932158
4434,-77.6006569375887,43.1582108087673,35642,"433 E Main St, Rochester, NY, 14604",2016,7,2000,2016-07-26T20:00:00.000Z,2016,7,2200,2016-07-26T22:00:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Unknown,43.1581477,-77.60059269999999
4435,-77.5845954579517,43.17716663571,35647,"25 Manitou St, Rochester, NY, 14621",2016,3,1400,2016-03-08T14:00:00.000Z,2016,3,2229,2016-03-08T22:29:00.000Z,F,Burglary 2nd: Illegal Entry: Dwelling                       ,5,* No Weapon Specified *,* No Larceny Type Specified *,Single Family Home,43.1771572,-77.5846002
4436,-77.63135964678008,43.2049790569479,35652,"90 Merrill St, Rochester, NY, 14615",2016,10,700,2016-10-26T07:00:00.000Z,2016,10,1620,2016-10-26T16:20:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Single Family Home,43.2049439,-77.6313955
4437,-77.568109768876,43.16403196108979,35654,"696 Garson Ave, Rochester, NY, 14609",2016,7,2015,2016-07-21T20:15:00.000Z,2016,7,2025,2016-07-21T20:25:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Street,43.1640383,-77.56812169999999
4438,-77.6162215856974,43.1972346217035,35658,"40 Collingwood Dr, Rochester, NY, 14621",2016,8,2300,2016-08-29T23:00:00.000Z,2016,8,600,2016-08-30T06:00:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,Theft from Motor Vehicle,Other Outside Location,43.1972087,-77.6162236
4439,-77.6309921734937,43.1407234208829,35659,"347 Hawley St, Rochester, NY, 14611",2016,6,10,2016-06-13T00:10:00.000Z,2016,6,1335,2016-06-13T13:35:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,Theft from Motor Vehicle,Other Outside Location,43.1406825,-77.6310338
4440,-77.64627078310741,43.1811277083008,35662,"590 Driving Park Ave, Rochester, NY, 14613",2016,2,2215,2016-02-05T22:15:00.000Z,2016,2,2220,2016-02-05T22:20:00.000Z,F,Robbery 1st: Displays What Appears To Be a Firearm          ,3,Semiautomatic Handgun,* No Larceny Type Specified *,Street,43.18110799999999,-77.6462073
4441,-77.6077429335955,43.1836702204792,35668,"107 Weaver St, Rochester, NY, 14621",2016,12,900,2016-12-24T09:00:00.000Z,2016,12,900,2016-12-24T09:00:00.000Z,F,Assault 2nd: With Intent To Cause Serious Physical Injury   ,4,Knife/Cutting Instrument,* No Larceny Type Specified *,Multiple Dwelling,43.1837184,-77.60779769999999
4442,-77.579373645233,43.138654027362,35704,"1136 Monroe Ave, Rochester, NY, 14620",2016,12,2350,2016-12-07T23:50:00.000Z,2016,12,2350,2016-12-07T23:50:00.000Z,F,Robbery 1st: Displays What Appears To Be a Firearm          ,3,Firearm,* No Larceny Type Specified *,Street,43.1386178,-77.57938209999999
4443,-77.61285641846341,43.2563316922168,35707,"82 Lakeland Ave, Rochester, NY, 14612",2016,3,2000,2016-03-25T20:00:00.000Z,2016,3,730,2016-03-26T07:30:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Other Outside Location,43.256345,-77.61281699999999
4444,-77.62679971543321,43.13676166223271,35716,"1055 S Plymouth Ave, Rochester, NY, 14608",2016,7,1600,2016-07-16T16:00:00.000Z,2016,7,1100,2016-07-17T11:00:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Multiple Dwelling,43.136838,-77.626873
4445,-77.630562438694,43.1479712693227,35764,"552 Tremont St, Rochester, NY, 14611",2016,6,1100,2016-06-07T11:00:00.000Z,2016,6,1103,2016-06-07T11:03:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Other Residential,43.148004,-77.630534
